bill_id,subscriber_id,billing_month,bill_amount,payment_status,payment_date,credit_adjustment,adjustment_reason
BIL_010813,SUB_00007,2025-11-01,152.6,Paid,2025-11-09,0.0,
BIL_010814,SUB_01862,2025-11-01,229.76,Overdue,,0.0,
BIL_010815,SUB_02825,2026-01-01,278.57,Paid,2026-01-08,0.0,
BIL_010816,SUB_03962,2025-12-01,396.72,Paid,2025-12-02,0.0,
BIL_010817,SUB_00288,2025-12-01,332.22,Overdue,,0.0,
BIL_010818,SUB_04708,2026-01-01,250.12,Paid,2026-01-16,0.0,
BIL_010819,SUB_03406,2025-11-01,374.89,Paid,2025-11-16,0.0,
BIL_010820,SUB_04758,2025-11-01,558.0,Paid,2025-11-12,0.0,
BIL_010821,SUB_03122,2025-12-01,263.03,Paid,2025-12-10,0.0,
BIL_010822,SUB_01641,2025-11-01,110.52,Paid,2025-11-11,0.0,
BIL_010823,SUB_03310,2025-11-01,455.46,Paid,2025-11-14,0.0,
BIL_010824,SUB_01966,2026-01-01,129.58,Overdue,,0.0,
BIL_010825,SUB_03731,2025-12-01,529.41,Paid,2025-12-13,0.0,
BIL_010826,SUB_00853,2025-12-01,184.07,Paid,2025-12-14,0.0,
BIL_010827,SUB_04232,2025-12-01,91.6,Paid,2025-12-04,0.0,
BIL_010828,SUB_01613,2025-11-01,198.86,Paid,2025-11-16,0.0,
BIL_010829,SUB_01315,2026-01-01,161.13,Paid,2026-01-10,0.0,
BIL_010830,SUB_00066,2026-01-01,101.69,Paid,2026-01-13,0.0,
BIL_010831,SUB_02296,2026-01-01,82.95,Paid,2026-01-14,0.0,
BIL_010832,SUB_04890,2025-11-01,285.1,Paid,2025-11-12,0.0,
BIL_010833,SUB_03993,2025-12-01,261.52,Paid,2025-12-14,0.0,
BIL_010834,SUB_01960,2025-12-01,179.27,Partial,2025-12-06,65.22,Complaint Resolution
BIL_010835,SUB_04917,2025-12-01,181.92,Partial,2025-12-23,0.0,
BIL_010836,SUB_01796,2025-12-01,256.58,Overdue,,0.0,
BIL_010837,SUB_01927,2025-12-01,234.49,Paid,2025-12-05,0.0,
BIL_010838,SUB_00150,2026-01-01,100.48,Paid,2026-01-06,0.0,
BIL_010839,SUB_04608,2025-12-01,580.35,Pending,,0.0,
BIL_010840,SUB_02314,2026-01-01,264.61,Paid,2026-01-02,0.0,
BIL_010841,SUB_03399,2026-01-01,161.28,Pending,,0.0,
BIL_010842,SUB_02777,2025-11-01,288.3,Paid,2025-11-08,0.0,
BIL_010843,SUB_01660,2026-01-01,162.69,Paid,2026-01-02,0.0,
BIL_010844,SUB_00998,2026-01-01,134.14,Paid,2026-01-11,0.0,
BIL_010845,SUB_03647,2026-01-01,453.02,Paid,2026-01-08,0.0,
BIL_010846,SUB_03641,2025-12-01,176.7,Paid,2025-12-15,0.0,
BIL_010847,SUB_03877,2025-11-01,352.62,Paid,2025-11-09,0.0,
BIL_010848,SUB_00288,2026-01-01,305.27,Overdue,,0.0,
BIL_010849,SUB_03911,2025-12-01,264.55,Paid,2025-12-15,37.19,Network Outage
BIL_010850,SUB_00100,2025-12-01,362.43,Paid,2025-12-02,0.0,
BIL_010851,SUB_01175,2025-11-01,102.84,Paid,2025-11-04,0.0,
BIL_010852,SUB_01443,2026-01-01,200.35,Paid,2026-01-07,0.0,
BIL_010853,SUB_01302,2025-11-01,304.57,Paid,2025-11-07,0.0,
BIL_010854,SUB_02836,2025-12-01,180.38,Paid,2025-12-08,0.0,
BIL_010855,SUB_04461,2025-11-01,525.01,Paid,2025-11-09,85.22,Complaint Resolution
BIL_010856,SUB_03710,2025-11-01,157.57,Paid,2025-11-02,0.0,
BIL_010857,SUB_00358,2025-11-01,202.29,Partial,2025-11-12,0.0,
BIL_010858,SUB_03707,2025-11-01,191.76,Paid,2025-11-14,0.0,
BIL_010859,SUB_02210,2025-12-01,377.75,Partial,2025-12-16,0.0,
BIL_010860,SUB_01884,2025-11-01,294.32,Partial,2025-11-22,0.0,
BIL_010861,SUB_02436,2026-01-01,415.34,Partial,2026-01-24,0.0,
BIL_010862,SUB_03090,2025-12-01,150.74,Paid,2025-12-15,0.0,
BIL_010863,SUB_02552,2025-12-01,281.61,Paid,2025-12-05,0.0,
BIL_010864,SUB_00756,2025-12-01,316.82,Paid,2025-12-15,0.0,
BIL_010865,SUB_00949,2025-11-01,164.42,Paid,2025-11-09,0.0,
BIL_010866,SUB_01296,2026-01-01,44.23,Paid,2026-01-14,0.0,
BIL_010867,SUB_00011,2025-11-01,116.33,Paid,2025-11-09,0.0,
BIL_010868,SUB_00678,2026-01-01,351.71,Overdue,,0.0,
BIL_010869,SUB_02373,2026-01-01,218.2,Partial,2026-01-26,0.0,
BIL_010870,SUB_01751,2026-01-01,382.75,Paid,2026-01-02,0.0,
BIL_010871,SUB_00573,2026-01-01,208.16,Partial,2026-01-06,0.0,
BIL_010872,SUB_04608,2026-01-01,588.48,Paid,2026-01-03,0.0,
BIL_010873,SUB_01522,2026-01-01,312.77,Paid,2026-01-12,0.0,
BIL_010874,SUB_04625,2025-12-01,90.47,Overdue,,0.0,
BIL_010875,SUB_01220,2025-11-01,241.81,Paid,2025-11-06,0.0,
BIL_010876,SUB_03494,2026-01-01,350.7,Paid,2026-01-14,0.0,
BIL_010877,SUB_04843,2026-01-01,93.37,Partial,2026-01-24,0.0,
BIL_010878,SUB_02269,2025-12-01,157.21,Paid,2025-12-08,0.0,
BIL_010879,SUB_01421,2025-12-01,482.68,Overdue,,0.0,
BIL_010880,SUB_01069,2026-01-01,175.15,Paid,2026-01-16,0.0,
BIL_010881,SUB_01039,2025-12-01,117.99,Paid,2025-12-02,0.0,
BIL_010882,SUB_02751,2025-12-01,229.32,Paid,2025-12-05,0.0,
BIL_010883,SUB_02715,2026-01-01,258.01,Paid,2026-01-04,0.0,
BIL_010884,SUB_02199,2025-12-01,224.5,Paid,2025-12-08,0.0,
BIL_010885,SUB_03382,2026-01-01,352.39,Paid,2026-01-11,0.0,
BIL_010886,SUB_02720,2026-01-01,78.47,Paid,2026-01-04,0.0,
BIL_010887,SUB_01207,2026-01-01,328.5,Paid,2026-01-12,0.0,
BIL_010888,SUB_04488,2025-11-01,332.99,Paid,2025-11-04,0.0,
BIL_010889,SUB_04988,2025-11-01,178.3,Paid,2025-11-05,0.0,
BIL_010890,SUB_00612,2025-11-01,93.85,Paid,2025-11-16,0.0,
BIL_010891,SUB_01388,2026-01-01,150.66,Paid,2026-01-03,0.0,
BIL_010892,SUB_01764,2025-11-01,207.39,Paid,2025-11-15,0.0,
BIL_010893,SUB_00653,2025-12-01,331.71,Overdue,,0.0,
BIL_010894,SUB_04187,2025-11-01,322.2,Paid,2025-11-14,0.0,
BIL_010895,SUB_01845,2026-01-01,243.0,Paid,2026-01-02,0.0,
BIL_010896,SUB_04465,2025-11-01,201.39,Partial,2025-11-13,0.0,
BIL_010897,SUB_03695,2025-11-01,100.62,Partial,2025-11-23,0.0,
BIL_010898,SUB_04291,2026-01-01,228.01,Paid,2026-01-13,0.0,
BIL_010899,SUB_00581,2025-12-01,115.21,Paid,2025-12-12,0.0,
BIL_010900,SUB_02998,2026-01-01,133.4,Paid,2026-01-10,0.0,
BIL_010901,SUB_04936,2025-12-01,165.65,Paid,2025-12-15,0.0,
BIL_010902,SUB_03365,2026-01-01,419.88,Paid,2026-01-08,0.0,
BIL_010903,SUB_00244,2025-11-01,152.34,Paid,2025-11-04,0.0,
BIL_010904,SUB_04757,2025-11-01,121.35,Paid,2025-11-10,0.0,
BIL_010905,SUB_00913,2026-01-01,259.41,Partial,2026-01-06,0.0,
BIL_010906,SUB_03276,2026-01-01,85.31,Overdue,,29.87,Network Outage
BIL_010907,SUB_01813,2025-11-01,346.26,Partial,2025-11-15,0.0,
BIL_010908,SUB_04264,2026-01-01,217.3,Pending,,0.0,
BIL_010909,SUB_00858,2025-11-01,222.94,Paid,2025-11-14,0.0,
BIL_010910,SUB_04514,2026-01-01,65.26,Paid,2026-01-15,0.0,
BIL_010911,SUB_00817,2026-01-01,241.8,Paid,2026-01-06,0.0,
BIL_010912,SUB_03930,2025-11-01,226.95,Paid,2025-11-04,0.0,
BIL_010913,SUB_02899,2026-01-01,351.08,Paid,2026-01-15,0.0,
BIL_010914,SUB_00263,2025-11-01,305.66,Paid,2025-11-02,0.0,
BIL_010915,SUB_04200,2025-11-01,65.4,Paid,2025-11-04,0.0,
BIL_010916,SUB_03844,2025-12-01,130.16,Overdue,,0.0,
BIL_010917,SUB_01623,2025-12-01,235.72,Partial,2025-12-17,0.0,
BIL_010918,SUB_03184,2026-01-01,103.14,Paid,2026-01-15,0.0,
BIL_010919,SUB_01976,2025-11-01,77.76,Paid,2025-11-13,0.0,
BIL_010920,SUB_01731,2026-01-01,156.59,Paid,2026-01-14,0.0,
BIL_010921,SUB_04575,2025-12-01,128.75,Paid,2025-12-04,0.0,
BIL_010922,SUB_04362,2026-01-01,130.43,Paid,2026-01-11,0.0,
BIL_010923,SUB_01425,2025-11-01,428.85,Pending,,0.0,
BIL_010924,SUB_04543,2026-01-01,305.77,Overdue,,0.0,
BIL_010925,SUB_04055,2025-12-01,408.41,Paid,2025-12-14,0.0,
BIL_010926,SUB_01597,2025-12-01,206.97,Partial,2025-12-19,0.0,
BIL_010927,SUB_04147,2026-01-01,114.7,Paid,2026-01-14,0.0,
BIL_010928,SUB_00757,2025-11-01,417.36,Overdue,,0.0,
BIL_010929,SUB_03115,2026-01-01,178.01,Paid,2026-01-04,0.0,
BIL_010930,SUB_01056,2025-12-01,316.28,Paid,2025-12-11,0.0,
BIL_010931,SUB_00446,2025-12-01,168.07,Paid,2025-12-04,0.0,
BIL_010932,SUB_01798,2025-11-01,173.89,Paid,2025-11-08,0.0,
BIL_010933,SUB_04433,2026-01-01,151.37,Paid,2026-01-11,0.0,
BIL_010934,SUB_02851,2025-12-01,336.27,Paid,2025-12-05,0.0,
BIL_010935,SUB_00196,2026-01-01,75.57,Paid,2026-01-14,0.0,
BIL_010936,SUB_03011,2026-01-01,295.95,Overdue,,0.0,
BIL_010937,SUB_02041,2025-11-01,170.52,Paid,2025-11-09,92.35,Service Failure
BIL_010938,SUB_03732,2026-01-01,414.05,Paid,2026-01-08,0.0,
BIL_010939,SUB_02265,2025-11-01,74.88,Paid,2025-11-05,0.0,
BIL_010940,SUB_04008,2026-01-01,276.94,Paid,2026-01-16,0.0,
BIL_010941,SUB_04925,2025-11-01,121.45,Pending,,0.0,
BIL_010942,SUB_03389,2025-12-01,276.35,Paid,2025-12-13,0.0,
BIL_010943,SUB_01175,2025-12-01,76.75,Paid,2025-12-07,0.0,
BIL_010944,SUB_03699,2025-12-01,89.34,Pending,,0.0,
BIL_010945,SUB_04921,2025-12-01,178.17,Paid,2025-12-15,0.0,
BIL_010946,SUB_00471,2025-11-01,188.49,Paid,2025-11-07,0.0,
BIL_010947,SUB_01991,2025-11-01,97.07,Overdue,,0.0,
BIL_010948,SUB_03276,2025-11-01,61.26,Paid,2025-11-10,0.0,
BIL_010949,SUB_01481,2025-12-01,94.79,Paid,2025-12-07,0.0,
BIL_010950,SUB_03284,2025-11-01,315.66,Paid,2025-11-07,0.0,
BIL_010951,SUB_04859,2026-01-01,133.95,Paid,2026-01-15,0.0,
BIL_010952,SUB_03501,2026-01-01,357.18,Partial,2026-01-19,0.0,
BIL_010953,SUB_00985,2025-12-01,126.55,Paid,2025-12-10,0.0,
BIL_010954,SUB_03979,2025-12-01,262.57,Paid,2025-12-15,0.0,
BIL_010955,SUB_00910,2025-12-01,121.45,Partial,2025-12-17,0.0,
BIL_010956,SUB_03786,2025-11-01,277.07,Overdue,,0.0,
BIL_010957,SUB_03247,2026-01-01,441.3,Overdue,,0.0,
BIL_010958,SUB_04284,2026-01-01,462.22,Paid,2026-01-14,0.0,
BIL_010959,SUB_02002,2025-12-01,333.66,Paid,2025-12-10,0.0,
BIL_010960,SUB_01942,2025-11-01,99.22,Overdue,,0.0,
BIL_010961,SUB_02643,2025-12-01,205.22,Paid,2025-12-14,0.0,
BIL_010962,SUB_04570,2025-12-01,121.29,Overdue,,0.0,
BIL_010963,SUB_00412,2025-11-01,125.23,Overdue,,0.0,
BIL_010964,SUB_02834,2025-11-01,154.76,Paid,2025-11-12,0.0,
BIL_010965,SUB_04704,2025-12-01,212.13,Paid,2025-12-13,0.0,
BIL_010966,SUB_00177,2025-12-01,195.98,Paid,2025-12-07,0.0,
BIL_010967,SUB_01371,2025-12-01,187.27,Paid,2025-12-15,0.0,
BIL_010968,SUB_00957,2025-11-01,224.09,Overdue,,0.0,
BIL_010969,SUB_00698,2025-11-01,340.11,Overdue,,0.0,
BIL_010970,SUB_00361,2025-11-01,381.62,Paid,2025-11-04,0.0,
BIL_010971,SUB_00607,2026-01-01,64.42,Overdue,,0.0,
BIL_010972,SUB_04560,2025-12-01,130.74,Paid,2025-12-03,0.0,
BIL_010973,SUB_04351,2025-12-01,150.65,Paid,2025-12-08,0.0,
BIL_010974,SUB_03507,2026-01-01,374.75,Partial,2026-01-11,43.85,Billing Error
BIL_010975,SUB_01727,2026-01-01,57.5,Paid,2026-01-12,0.0,
BIL_010976,SUB_00204,2025-11-01,331.65,Paid,2025-11-13,0.0,
BIL_010977,SUB_03803,2025-12-01,507.05,Paid,2025-12-02,0.0,
BIL_010978,SUB_04561,2025-11-01,150.15,Paid,2025-11-05,0.0,
BIL_010979,SUB_01779,2025-12-01,153.4,Paid,2025-12-05,0.0,
BIL_010980,SUB_02726,2025-12-01,355.3,Paid,2025-12-02,0.0,
BIL_010981,SUB_01353,2025-12-01,353.61,Paid,2025-12-04,0.0,
BIL_010982,SUB_01666,2025-12-01,114.02,Paid,2025-12-11,0.0,
BIL_010983,SUB_04523,2025-11-01,492.24,Overdue,,0.0,
BIL_010984,SUB_00735,2025-11-01,498.0,Paid,2025-11-10,0.0,
BIL_010985,SUB_02179,2025-11-01,357.44,Pending,,0.0,
BIL_010986,SUB_03908,2026-01-01,199.74,Paid,2026-01-14,0.0,
BIL_010987,SUB_03649,2025-11-01,276.8,Pending,,0.0,
BIL_010988,SUB_01883,2025-12-01,111.71,Overdue,,0.0,
BIL_010989,SUB_01636,2025-12-01,508.39,Paid,2025-12-10,0.0,
BIL_010990,SUB_04458,2025-12-01,75.2,Paid,2025-12-10,0.0,
BIL_010991,SUB_03813,2025-12-01,108.29,Paid,2025-12-11,0.0,
BIL_010992,SUB_00496,2025-12-01,135.89,Overdue,,0.0,
BIL_010993,SUB_03360,2025-12-01,264.77,Paid,2025-12-09,0.0,
BIL_010994,SUB_00537,2026-01-01,211.22,Pending,,0.0,
BIL_010995,SUB_01201,2025-12-01,443.26,Overdue,,0.0,
BIL_010996,SUB_04461,2025-12-01,481.2,Paid,2025-12-09,0.0,
BIL_010997,SUB_00714,2025-11-01,149.78,Overdue,,0.0,
BIL_010998,SUB_01584,2026-01-01,84.42,Paid,2026-01-06,0.0,
BIL_010999,SUB_00585,2026-01-01,141.54,Overdue,,0.0,
BIL_011000,SUB_04796,2025-11-01,467.67,Partial,2025-11-19,32.61,Complaint Resolution
BIL_011001,SUB_02224,2025-12-01,159.55,Paid,2025-12-09,0.0,
BIL_011002,SUB_04473,2025-12-01,185.4,Partial,2025-12-24,0.0,
BIL_011003,SUB_03913,2025-12-01,115.4,Paid,2025-12-04,0.0,
BIL_011004,SUB_00017,2025-12-01,83.62,Paid,2025-12-08,0.0,
BIL_011005,SUB_00770,2025-12-01,95.37,Paid,2025-12-04,0.0,
BIL_011006,SUB_00604,2025-12-01,191.62,Paid,2025-12-11,0.0,
BIL_011007,SUB_04094,2025-12-01,86.47,Paid,2025-12-13,0.0,
BIL_011008,SUB_04238,2025-11-01,506.86,Pending,,0.0,
BIL_011009,SUB_00974,2025-12-01,352.92,Paid,2025-12-09,92.71,Complaint Resolution
BIL_011010,SUB_04990,2025-11-01,272.59,Paid,2025-11-05,0.0,
BIL_011011,SUB_04955,2025-12-01,195.86,Paid,2025-12-13,0.0,
BIL_011012,SUB_04294,2026-01-01,107.78,Paid,2026-01-10,0.0,
BIL_011013,SUB_03274,2025-11-01,495.63,Pending,,0.0,
BIL_011014,SUB_02234,2025-12-01,209.41,Paid,2025-12-05,0.0,
BIL_011015,SUB_00609,2025-11-01,508.45,Overdue,,0.0,
BIL_011016,SUB_00747,2025-12-01,105.47,Partial,2025-12-21,0.0,
BIL_011017,SUB_02765,2025-12-01,90.11,Paid,2025-12-08,0.0,
BIL_011018,SUB_03298,2025-11-01,326.37,Paid,2025-11-14,0.0,
BIL_011019,SUB_03697,2025-12-01,294.48,Paid,2025-12-15,0.0,
BIL_011020,SUB_02602,2025-11-01,134.44,Paid,2025-11-10,0.0,
BIL_011021,SUB_01875,2025-11-01,155.98,Overdue,,0.0,
BIL_011022,SUB_02263,2026-01-01,258.14,Overdue,,0.0,
BIL_011023,SUB_00396,2025-11-01,219.84,Paid,2025-11-11,0.0,
BIL_011024,SUB_03874,2026-01-01,152.83,Paid,2026-01-02,0.0,
BIL_011025,SUB_02052,2026-01-01,75.49,Paid,2026-01-16,0.0,
BIL_011026,SUB_03464,2026-01-01,60.62,Paid,2026-01-13,0.0,
BIL_011027,SUB_00945,2025-11-01,200.29,Overdue,,0.0,
BIL_011028,SUB_03548,2025-11-01,198.35,Partial,2025-11-08,0.0,
BIL_011029,SUB_02113,2025-11-01,371.31,Paid,2025-11-02,25.91,Service Failure
BIL_011030,SUB_04404,2026-01-01,278.77,Paid,2026-01-07,0.0,
BIL_011031,SUB_01068,2025-12-01,215.57,Paid,2025-12-02,0.0,
BIL_011032,SUB_03193,2025-11-01,333.01,Paid,2025-11-02,0.0,
BIL_011033,SUB_03200,2025-11-01,312.48,Paid,2025-11-04,0.0,
BIL_011034,SUB_00209,2025-11-01,143.28,Paid,2025-11-12,75.64,Network Outage
BIL_011035,SUB_02626,2026-01-01,307.98,Paid,2026-01-09,0.0,
BIL_011036,SUB_04833,2026-01-01,91.83,Paid,2026-01-16,0.0,
BIL_011037,SUB_03687,2025-12-01,165.12,Paid,2025-12-07,0.0,
BIL_011038,SUB_01789,2025-12-01,137.1,Paid,2025-12-13,0.0,
BIL_011039,SUB_02590,2025-11-01,100.0,Paid,2025-11-08,0.0,
BIL_011040,SUB_04274,2025-12-01,298.91,Paid,2025-12-05,33.84,Service Failure
BIL_011041,SUB_01939,2025-12-01,149.57,Paid,2025-12-06,0.0,
BIL_011042,SUB_00042,2025-11-01,232.37,Paid,2025-11-16,0.0,
BIL_011043,SUB_01547,2025-11-01,310.92,Paid,2025-11-14,0.0,
BIL_011044,SUB_04766,2025-11-01,293.61,Paid,2025-11-14,0.0,
BIL_011045,SUB_04357,2026-01-01,130.64,Paid,2026-01-04,0.0,
BIL_011046,SUB_02458,2025-12-01,170.02,Paid,2025-12-13,30.6,Service Failure
BIL_011047,SUB_01345,2025-12-01,334.5,Paid,2025-12-11,0.0,
BIL_011048,SUB_02163,2026-01-01,114.73,Paid,2026-01-05,0.0,
BIL_011049,SUB_03915,2025-12-01,124.59,Paid,2025-12-12,0.0,
BIL_011050,SUB_04887,2026-01-01,170.58,Overdue,,0.0,
BIL_011051,SUB_01250,2025-11-01,335.33,Paid,2025-11-15,0.0,
BIL_011052,SUB_03700,2025-11-01,168.42,Paid,2025-11-05,0.0,
BIL_011053,SUB_02423,2025-12-01,502.81,Paid,2025-12-02,0.0,
BIL_011054,SUB_01609,2025-11-01,363.61,Partial,2025-11-17,0.0,
BIL_011055,SUB_00835,2026-01-01,174.42,Paid,2026-01-10,0.0,
BIL_011056,SUB_00366,2025-11-01,129.22,Pending,,0.0,
BIL_011057,SUB_02459,2025-11-01,159.99,Pending,,11.71,Complaint Resolution
BIL_011058,SUB_04963,2025-12-01,169.51,Paid,2025-12-12,0.0,
BIL_011059,SUB_01748,2026-01-01,445.87,Paid,2026-01-03,0.0,
BIL_011060,SUB_04965,2025-11-01,451.99,Paid,2025-11-12,0.0,
BIL_011061,SUB_03438,2025-11-01,115.92,Paid,2025-11-05,0.0,
BIL_011062,SUB_02040,2025-12-01,161.51,Paid,2025-12-03,0.0,
BIL_011063,SUB_04661,2025-11-01,174.65,Paid,2025-11-10,0.0,
BIL_011064,SUB_04137,2025-11-01,481.52,Paid,2025-11-03,0.0,
BIL_011065,SUB_02528,2025-11-01,141.06,Overdue,,0.0,
BIL_011066,SUB_03047,2026-01-01,321.32,Paid,2026-01-02,0.0,
BIL_011067,SUB_02081,2025-12-01,130.12,Paid,2025-12-10,0.0,
BIL_011068,SUB_00618,2025-11-01,145.16,Paid,2025-11-12,0.0,
BIL_011069,SUB_04072,2025-12-01,491.38,Paid,2025-12-15,77.52,Complaint Resolution
BIL_011070,SUB_04098,2026-01-01,122.65,Pending,,0.0,
BIL_011071,SUB_02819,2025-11-01,117.85,Paid,2025-11-03,0.0,
BIL_011072,SUB_04920,2025-11-01,86.72,Paid,2025-11-03,0.0,
BIL_011073,SUB_03084,2026-01-01,178.29,Overdue,,0.0,
BIL_011074,SUB_01911,2025-12-01,138.44,Paid,2025-12-15,0.0,
BIL_011075,SUB_03865,2026-01-01,309.56,Partial,2026-01-16,0.0,
BIL_011076,SUB_01702,2025-12-01,407.02,Partial,2025-12-22,0.0,
BIL_011077,SUB_03141,2025-12-01,239.35,Overdue,,0.0,
BIL_011078,SUB_00004,2026-01-01,100.99,Paid,2026-01-08,0.0,
BIL_011079,SUB_00520,2025-12-01,457.16,Pending,,0.0,
BIL_011080,SUB_01918,2025-11-01,389.05,Paid,2025-11-12,0.0,
BIL_011081,SUB_00599,2025-12-01,301.59,Paid,2025-12-06,0.0,
BIL_011082,SUB_01858,2025-12-01,117.41,Paid,2025-12-07,0.0,
BIL_011083,SUB_04773,2026-01-01,87.5,Paid,2026-01-15,0.0,
BIL_011084,SUB_03714,2026-01-01,226.52,Overdue,,0.0,
BIL_011085,SUB_02913,2025-12-01,210.12,Paid,2025-12-06,0.0,
BIL_011086,SUB_02925,2025-11-01,504.32,Paid,2025-11-07,0.0,
BIL_011087,SUB_04147,2026-01-01,128.44,Paid,2026-01-06,0.0,
BIL_011088,SUB_03666,2026-01-01,171.45,Paid,2026-01-10,0.0,
BIL_011089,SUB_02431,2025-11-01,308.6,Paid,2025-11-11,0.0,
BIL_011090,SUB_02107,2025-12-01,66.32,Paid,2025-12-06,0.0,
BIL_011091,SUB_00044,2026-01-01,197.78,Paid,2026-01-08,0.0,
BIL_011092,SUB_01582,2025-12-01,508.31,Partial,2025-12-10,0.0,
BIL_011093,SUB_00678,2025-11-01,320.05,Paid,2025-11-05,0.0,
BIL_011094,SUB_02198,2025-11-01,264.03,Overdue,,0.0,
BIL_011095,SUB_02478,2025-11-01,176.75,Partial,2025-11-19,0.0,
BIL_011096,SUB_04491,2025-11-01,222.32,Paid,2025-11-06,0.0,
BIL_011097,SUB_01141,2025-12-01,370.49,Paid,2025-12-07,0.0,
BIL_011098,SUB_00008,2025-11-01,213.96,Paid,2025-11-14,0.0,
BIL_011099,SUB_04971,2025-12-01,397.72,Overdue,,0.0,
BIL_011100,SUB_01009,2026-01-01,82.6,Partial,2026-01-06,13.55,Service Failure
BIL_011101,SUB_01968,2025-12-01,352.04,Paid,2025-12-12,0.0,
BIL_011102,SUB_01561,2025-11-01,206.66,Paid,2025-11-16,0.0,
BIL_011103,SUB_04952,2025-11-01,166.06,Paid,2025-11-04,13.4,Service Failure
BIL_011104,SUB_01132,2026-01-01,290.7,Paid,2026-01-02,0.0,
BIL_011105,SUB_02680,2025-11-01,126.49,Paid,2025-11-15,0.0,
BIL_011106,SUB_00451,2026-01-01,194.47,Paid,2026-01-13,0.0,
BIL_011107,SUB_01701,2026-01-01,148.82,Paid,2026-01-04,0.0,
BIL_011108,SUB_01242,2026-01-01,428.39,Overdue,,0.0,
BIL_011109,SUB_00881,2025-12-01,106.96,Paid,2025-12-12,0.0,
BIL_011110,SUB_00099,2025-11-01,99.47,Paid,2025-11-02,0.0,
BIL_011111,SUB_01529,2026-01-01,222.98,Paid,2026-01-02,0.0,
BIL_011112,SUB_00661,2026-01-01,341.43,Paid,2026-01-11,0.0,
BIL_011113,SUB_02232,2025-12-01,198.06,Paid,2025-12-12,0.0,
BIL_011114,SUB_03784,2026-01-01,294.31,Paid,2026-01-02,0.0,
BIL_011115,SUB_02210,2025-11-01,404.53,Paid,2025-11-10,0.0,
BIL_011116,SUB_01475,2025-11-01,467.04,Paid,2025-11-11,0.0,
BIL_011117,SUB_00428,2025-11-01,124.14,Paid,2025-11-12,0.0,
BIL_011118,SUB_01298,2025-12-01,257.03,Paid,2025-12-15,0.0,
BIL_011119,SUB_00673,2025-11-01,158.45,Overdue,,0.0,
BIL_011120,SUB_03376,2025-11-01,130.48,Partial,2025-11-07,0.0,
BIL_011121,SUB_03044,2026-01-01,234.58,Partial,2026-01-12,92.63,Complaint Resolution
BIL_011122,SUB_04427,2025-11-01,326.9,Paid,2025-11-02,0.0,
BIL_011123,SUB_03862,2025-11-01,206.37,Paid,2025-11-03,0.0,
BIL_011124,SUB_00600,2025-12-01,189.98,Paid,2025-12-16,0.0,
BIL_011125,SUB_00741,2025-11-01,200.96,Paid,2025-11-14,0.0,
BIL_011126,SUB_04438,2025-11-01,373.43,Paid,2025-11-06,0.0,
BIL_011127,SUB_01521,2025-11-01,231.72,Overdue,,0.0,
BIL_011128,SUB_02689,2025-11-01,102.4,Paid,2025-11-14,0.0,
BIL_011129,SUB_04373,2025-11-01,377.21,Paid,2025-11-12,0.0,
BIL_011130,SUB_04114,2025-11-01,92.35,Partial,2025-11-11,0.0,
BIL_011131,SUB_01142,2026-01-01,114.79,Partial,2026-01-21,0.0,
BIL_011132,SUB_01999,2026-01-01,136.75,Paid,2026-01-02,0.0,
BIL_011133,SUB_04555,2025-11-01,87.86,Overdue,,0.0,
BIL_011134,SUB_04481,2025-11-01,200.78,Paid,2025-11-16,0.0,
BIL_011135,SUB_02921,2025-11-01,195.52,Paid,2025-11-10,0.0,
BIL_011136,SUB_04528,2025-12-01,133.01,Paid,2025-12-13,0.0,
BIL_011137,SUB_00963,2026-01-01,116.86,Pending,,0.0,
BIL_011138,SUB_01849,2026-01-01,176.32,Paid,2026-01-12,0.0,
BIL_011139,SUB_03308,2026-01-01,134.01,Paid,2026-01-14,0.0,
BIL_011140,SUB_00377,2025-12-01,224.28,Paid,2025-12-14,0.0,
BIL_011141,SUB_03854,2025-11-01,395.65,Paid,2025-11-02,0.0,
BIL_011142,SUB_00283,2025-12-01,241.07,Overdue,,0.0,
BIL_011143,SUB_01578,2026-01-01,221.01,Paid,2026-01-06,0.0,
BIL_011144,SUB_04526,2025-11-01,114.09,Overdue,,0.0,
BIL_011145,SUB_02297,2025-11-01,334.33,Paid,2025-11-15,0.0,
BIL_011146,SUB_02248,2025-11-01,66.11,Partial,2025-11-17,60.32,Billing Error
BIL_011147,SUB_03490,2026-01-01,199.87,Paid,2026-01-14,0.0,
BIL_011148,SUB_02617,2025-12-01,228.88,Partial,2025-12-19,0.0,
BIL_011149,SUB_04949,2025-12-01,166.04,Overdue,,0.0,
BIL_011150,SUB_03865,2025-12-01,278.42,Paid,2025-12-06,0.0,
BIL_011151,SUB_00344,2026-01-01,85.35,Partial,2026-01-07,0.0,
BIL_011152,SUB_01003,2025-12-01,125.52,Overdue,,0.0,
BIL_011153,SUB_02747,2026-01-01,104.82,Partial,2026-01-17,0.0,
BIL_011154,SUB_00123,2025-11-01,165.13,Partial,2025-11-17,0.0,
BIL_011155,SUB_03652,2025-12-01,275.42,Paid,2025-12-15,0.0,
BIL_011156,SUB_01050,2025-12-01,261.48,Overdue,,0.0,
BIL_011157,SUB_01188,2025-12-01,230.21,Paid,2025-12-13,0.0,
BIL_011158,SUB_01598,2026-01-01,58.1,Overdue,,0.0,
